,ID,Definicija,POS,NEG
21,ENG30-01435380-v,poslati od jedan osoba ili mesto na drugi . ,0.00045938147,0.00018673574
22,ENG30-01456771-v,Čvrsto stisnuti među prst . ,0.0013265478,0.00053769856
23,ENG30-01461328-v,Smešati u jedan celina . ,0.0010581115,0.00040788756
24,ENG30-01487311-v,natovariti teret . ,0.011048617,0.015111545
25,ENG30-01488956-v,napuniti ili natovariti do kraj . ,0.0010921123,0.0004815954
26,ENG30-01489989-v,napuniti ili natovariti . ,0.0043259533,0.0038823055
27,ENG30-01493619-v,Čvrsto ili sigurno se smestiti . ,0.0010441479,0.0005540017
28,ENG30-01528069-v,zabiti ili silom uterati . ,0.0022559552,0.014987355
29,ENG30-01536168-v,ispratiti sapun ili preostali prljavština . ,0.24619906,0.22081225
30,ENG30-01566705-v,Uništiti ili oštetiti na nasilan način . ,0.0014895889,0.0004464045
31,ENG30-01573515-v,razdvojiti ili učiniti da se nešto naglo razdvojiti . ,0.0007847273,0.00022280359
32,ENG30-01631534-v,"stvoriti mentalno i apstraktan , a ne ručno . ",0.00066355726,0.00067069626
33,ENG30-01634142-v,zamisliti neki ideja . ,0.0017087071,0.0018788665
34,ENG30-01691057-v,ostavljati ili crtati po površina . ,0.0009631548,0.000379495
35,ENG30-01723690-v,poprimiti ili glumiti nečiji karakter . ,0.0009364809,0.00079075695
36,ENG30-01747374-v,pisati nešto ponovo kako jesam . ,0.0015260216,0.00047916156
37,ENG30-01797051-v,Osećati tuga . ,0.02859516,0.51480377
38,ENG30-01824532-v,Osećati ili izražavati želja ili nada za nečiji budućnost . ,0.0014101145,0.00057162
39,ENG30-01828405-v,jako ili neprekidno želeti . ,0.06629938,0.50686216
40,ENG30-01866610-v,vrteti se ili uzrokovati da se nešto vrtiti . ,0.0005533096,0.00036114833
41,ENG30-01868370-v,micati se uvijen ili grčevit pokret ( posebno u borba ) . ,0.00041455735,0.00016810224
42,ENG30-01876530-v,"kretati se u jedan smer , a zatim u suprotan . ",0.00039175156,0.00013804938
43,ENG30-01888946-v,tresti se grčevito ,0.0034474307,0.002710106
44,ENG30-01902405-v,kretati se žurno . ,0.0022911925,0.0012510292
45,ENG30-01902783-v,biti u pokret zbog neki strujiti vazduh ili voditi . ,0.00041254543,0.0005461955
46,ENG30-01909397-v,okrenuti se iz uspravan ili normalan položaj . ,0.00057820935,0.0002278771
47,ENG30-01911888-v,Prić kradom ili krišom . ,0.564452,0.015311139
48,ENG30-01916634-v,"hodati gordo , često pokušavati da se impresionirati drugi . ",0.0009948083,0.00035197916
49,ENG30-01920932-v,"Ići na dug pešačenje , iz zadovoljstvo ili telesni vežba . ",0.00039654266,0.00018316512
50,ENG30-01938426-v,kretati se na skija . ,0.0014332656,0.00049512077
51,ENG30-01960911-v,putovati kroz voda . ,0.0013850128,0.00062556064
52,ENG30-01977701-v,pustiti nešto da pasti na zemlja . ,0.000599042,0.00031633204
53,ENG30-01983771-v,pretrpeti promena u položaj telo . ,0.000682602,0.00030962523
54,ENG30-01993926-v,Učiniti da nešto biti pomaknuti prema napred . ,0.6724689,0.00013785013
55,ENG30-02038357-v,nagnuti se ili saviti iz uspravan položaj . ,0.000556611,0.00020745855
56,ENG30-02058448-v,micati se neprestano . ,0.0021157227,0.0012597098
57,ENG30-02123672-v,Ispuštati miris . ,0.009141825,0.032741793
58,ENG30-02125223-v,osetiti nečiji miris . ,0.0022849333,0.010631564
59,ENG30-01887576-v,kretati se gladak i bez muka . ,0.0007614315,0.0005068724
60,ENG30-01886488-v,prolaziti ili se kretati nenametljiv ili gladak . ,0.0015026011,0.00046956303
61,ENG30-01587062-v,potpuno okružiti . ,0.05892001,0.09826011
62,ENG30-01467370-v,protezati se istovremeno na sav strana . ,0.0004814274,0.00032852968
63,ENG30-01976841-v,padati okomito . ,0.23781835,0.010961872
64,ENG30-02157731-v,Učiniti manje vidljiv ili nejasan . ,0.0012245219,0.0017836103
65,ENG30-02158587-v,Učiniti neprepoznatljiv . ,0.14674082,0.012213023
66,ENG30-01334535-v,sakriti pod lažan pojava . ,0.0013353322,0.00084235804
67,ENG30-02163746-v,"Ugladati , opaziti oči . ",0.0028532802,0.0012760275
68,ENG30-02165543-v,Pažljivo ispitati . ,0.066529945,0.023126343
69,ENG30-02186506-v,proizvoditi ili emitovati prodoran zveketav zvuk . ,0.000648274,0.00034485583
70,ENG30-02188587-v,"proizvoditi taj šuštav zvuk , kao kad motor raditi ili krilo lepršaj . ",0.00034870586,0.0001451579
71,ENG30-02212825-v,ne dati neki šta on pripadati . ,0.0004708598,0.0003940542
72,ENG30-02259005-v,zameniti ili dati nešto u zamena . ,0.00090861984,0.00036852682
73,ENG30-02290461-v,Steći korist . ,0.019524066,0.13496977
74,ENG30-02293321-v,predati neki ili nešto drugi . ,0.019012554,0.0009530615
75,ENG30-02324026-v,dobiti privremeno . ,0.0061964835,0.0053934725
76,ENG30-02345647-v,pozajmiti nešto što jesam strogo potrebno . ,0.0016409575,0.0007917644
77,ENG30-02349212-v,ukazati poverenje koji . ,0.56333506,0.011653702
78,ENG30-02378623-v,delovati protiv nešto . ,0.0024890532,0.009677314
79,ENG30-02384940-v,pozvati kao gost . ,0.00233385,0.0019425709
80,ENG30-02437707-v,biti zadužiti za nešto ili imati poslati sa nešto . ,0.0006469113,0.00021095468
81,ENG30-02485844-v,Ići sa neki na sastanak . ,0.0006170718,0.00040054266
82,ENG30-02506546-v,prisiliti ili obavezati neki da uraditi nešto . ,0.0059200074,0.0004533783
83,ENG30-02570267-v,Ponašati se prema neki sa preteran popustljivost . ,0.00093779113,0.0005767046
84,ENG30-01752884-v,Učiniti moguć . ,0.018318927,0.014475062
85,ENG30-02641035-v,privremeno prekinuti aktivnost pre nego što se nastaviti . ,0.00040828553,0.00023402595
86,ENG30-02652494-v,biti stanar ; privremeno boraviti . ,0.0021025646,0.0006777566
87,ENG30-02656390-v,obezbediti sklonište . ,0.09164809,0.006762652
88,ENG30-02664575-v,biti ili činiti osnova . ,0.008374737,0.0011270805
89,ENG30-02700104-v,"biti u sklad , harmonija . ",0.0022237543,0.001203059
90,ENG30-02705535-v,biti deo . ,0.0074922075,0.0052356613
91,ENG30-02758033-v,obilno kišiti . ,0.20178394,0.12944636
92,ENG30-02733524-n,Građevinska konstrukcija ( obično zakriviti ) koji služiti da premostiti otvor ( arhitektura ) . ,0.00052424363,0.00020824611
93,ENG30-03462594-n,Površina ( kao zid ili platno ) pripremiti da primiti boja za slika ( umetnost ) . ,0.0003495272,0.0001234895
94,ENG30-08592165-n,Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,0.00034250616,0.00012199039
95,ENG30-07293678-n,Pobeda dobiti na poen kada nem nokaut ( boks ) . ,0.00043447665,0.0003372604
96,ENG30-05034473-n,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . ,0.00036539708,0.00012259853
97,ENG30-07977592-n,zbirka standardan program i podrutina koji se pohranjivati i stavljati na raspolaganje za trenutan upotreba ( informatika ) . ,0.0003404327,0.00012115216
98,ENG30-13562862-n,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . ,0.0003271013,0.00011985647
99,ENG30-13451804-n,"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",0.00039045862,0.00012832783
100,ENG30-07420991-n,Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,0.0003559706,0.00014643975
101,ENG30-13597794-n,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,0.00032997486,0.000119386284
102,ENG30-05057061-n,Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,0.0003827584,0.00015041106
103,ENG30-01455732-a,"za zvuk , posebno glas . ",0.0009027269,0.00083796575
104,ENG30-07345593-n,progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . ,0.00041905008,0.00017964824
105,ENG30-01221254-n,skup odgovor ili reakcija ili pokret koji prav organizam u biti kakav situacija ( psihologija ) . ,0.00035417872,0.00012831266
106,ENG30-01278080-a,"za osoba , koji stajati iznad drugi po karakter ili postignuće ili ugled . ",0.06540974,0.0005692013
107,ENG30-07968702-n,"Obično u množina , društven grupa čiji član kontrolisati neki polje rad i koji imati zajednički cilj . ",0.00032907526,0.000119864344
108,ENG30-06630017-n,potvrda ili izraz dobar volja ( obično pri susret ) ,0.0010605354,0.0004575345
109,ENG30-08500213-n,dubok i udaljen deo . ,0.0011920804,0.00036603253
110,ENG30-15235126-n,Šezdeseti deo minuta : osnovni jedinica vreme koji jesam usvojiti Međunarodni sitem merni jedinica . ,0.00033451887,0.00012038132
111,ENG30-15205532-n,sto godina . ,0.0106263235,0.014140292
112,ENG30-13863186-n,dvodimenzionalan oblik . ,0.005206548,0.03678368
113,ENG30-07201365-n,Čin opisivanje nešto . ,0.002613464,0.0014903252
114,ENG30-00125629-n,Čin udaranje jedan stvar drugi . ,0.00063654565,0.00035581828
115,ENG30-07940448-n,osnovni grupa prirodan predmet . ,0.0007201741,0.00035226968
116,ENG30-09622928-n,voljen osoba ; koristiti se u izraz od milja . ,0.0012654852,0.0001897523
117,ENG30-05949726-n,verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,0.00053756626,0.00018492469
118,ENG30-07929519-n,napitak koji se sastojati od primesa mleven zrno kafa . ,0.00042321844,0.00021276477
119,ENG30-07933274-n,napitak koji se spravljati potapanje čajni list u voda . ,0.00042538872,0.00017539499
120,ENG30-05333777-n,krvni sud koji odvoditi krv iz srce u telo . ,0.00037900975,0.00017000729
121,ENG30-04244997-n,mali čamac . ,0.0048328475,0.0043408857
122,ENG30-03329663-n,Brod koji prevoziti ljudi ili vozilo preko voden površina i raditi po redovan raspored . ,0.00033884365,0.00012080558
123,ENG30-02792552-n,Brod sa ravan dno za prenos težak teret ( posebno na kanal ) . ,0.00034641914,0.00013030221
124,ENG30-05298313-n,organ koji jesam neophodan za život . ,0.0017024309,0.00072811166
125,ENG30-08414119-n,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,0.0003659429,0.00012394106
126,ENG30-08375369-n,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,0.0003693272,0.0001411295
127,ENG30-07966719-n,zajednica ljudi koji činiti deo društvo ili privreda . ,0.0010163484,0.0002485508
128,ENG30-09328904-n,voden površina okružen zemlja . ,0.00081947807,0.0003896205
129,ENG30-02993546-n,zgrada posvećen poseban aktivnost . ,0.0012297892,0.000506726
130,ENG30-04306080-n,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,0.00038762513,0.00016841674
131,ENG30-03054311-n,zgrada koji zaposedati klub . ,0.0017171529,0.0009018421
132,ENG30-03859280-n,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,0.0006023964,0.00019521681
133,ENG30-03542333-n,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,0.00038244345,0.00013416159
134,ENG30-03457902-n,"zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",0.00034961433,0.000121130484
135,ENG30-08057206-n,firma koji služiti drugi firma . ,0.6276404,0.00023086568
136,ENG30-03594945-n,automobil pogodan za putovanje preko težak teren . ,0.0005271591,0.00017036746
137,ENG30-02924554-n,automobil koji jesam star i nepouzdan . ,0.0016735938,0.00046660137
138,ENG30-00138221-n,dodir usna . ,0.021690886,0.004394984
139,ENG30-07414922-n,Slučajno ili neočekivan susretanje . ,0.3497513,0.0018219579
140,ENG30-08006094-n,kategorija koji dolaziti između neki određenih granica . ,0.0004798719,0.0004152304
141,ENG30-07305234-n,uzrok velik patnja i nesreća . ,0.0017189415,0.0025899743
142,ENG30-07189411-n,ceremonijalan molitva koji zazivati božanski zaštita . ,0.0013237145,0.0004525213
143,ENG30-00260622-n,promena nabolje kao rezultat ispravljanje zloupotreba . ,0.0010442826,0.00032490658
144,ENG30-07357388-n,"promena nabolje , napredak u razvoj . ",0.0014254709,0.00040220088
145,ENG30-07358576-n,promena sa jedan mesto ili stanje ili stepen u drugi . ,0.00036993413,0.00025845942
146,ENG30-04981658-n,Karakterističan zvuk . ,0.005718179,0.0077869184
147,ENG30-01037819-n,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,0.00052791304,0.00021227887
148,ENG30-08579487-n,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,0.00032964768,0.0001198003
149,ENG30-04253437-n,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,0.0004124119,0.00013714122
150,ENG30-14845743-n,proziran tečnost bez miris i ukus . ,0.0007160468,0.00031939155
151,ENG30-13811410-n,blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,0.0023845008,0.00023570609
152,ENG30-02536685-n,blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,0.0004508673,0.00016498125
153,ENG30-07977870-n,zbirka književan dokument ili zapis koji se držati radi čitanje . ,0.00041253414,0.00014578669
154,ENG30-07961480-n,zbirka predmet naslagan jedan preko drugi . ,0.0005650183,0.00027311768
155,ENG30-04338359-n,zbirka predmet naredanih na jedan vlakno . ,0.00048324576,0.0002485699
156,ENG30-08271042-n,grupa zvezdan sistema . ,0.0014055851,0.0009239734
157,ENG30-08407619-n,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,0.0004583074,0.00013153495
158,ENG30-07963711-n,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,0.00043677693,0.00014205748
159,ENG30-08374049-n,zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,0.00035311448,0.0001256419
160,ENG30-07210801-n,Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,0.00037606104,0.00019956056
161,ENG30-07211092-n,Pritužba izgovoriti tih i nerazgovetan glas . ,0.00091696915,0.0011118264
162,ENG30-07956426-n,potpun grupa sličan stvar . ,0.0008401764,0.00035671942
163,ENG30-03069752-n,skup zgrada u koji jesam smešten fakultet . ,0.0011135008,0.00030147596
164,ENG30-02679415-n,sastojak koji se dodavati nešto da ga poboljšati . ,0.0005650508,0.00036050103
165,ENG30-05559908-n,telesni dodatak ili deo koji ličiti na dodatak . ,0.00058326503,0.00026028292
166,ENG30-04454240-n,kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,0.0003736346,0.00012670876
167,ENG30-08377085-n,povezati niz događaj ili radnja . ,0.0013557988,0.0005189819
168,ENG30-13870805-n,oblik koji spajati . ,0.002175566,0.004321625
169,ENG30-03779370-n,posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,0.00034334935,0.00012402696
170,ENG30-02801938-n,sud koji jesam obično plesti i imati ručak . ,0.0010348229,0.0003536552
171,ENG30-07458453-n,brzinski takmičenje . ,0.00882295,0.0071542426
172,ENG30-08403787-n,zajednica ljudi ujedinjen u odupiranje nešto . ,0.0010764437,0.00033165148
173,ENG30-15123754-n,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,0.00033448666,0.000119525976
174,ENG30-03709644-n,prevozni sredstvo koji voziti pošta . ,0.0011931581,0.00042162254
175,ENG30-03969627-n,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,0.00042397284,0.00012902734
176,ENG30-00892145-n,kurs koji se nuditi mali grupa napredan student . ,0.00040023922,0.00016077104
177,ENG30-03366823-n,Pokrivači za pod automobil . ,0.0015060612,0.00056658254
178,ENG30-03050026-n,pokrivač napraviti od tkanina ,0.0010253859,0.00040343596
179,ENG30-04151940-n,Pokrivač koji služiti da sakriti ili zakloniti . ,0.001796145,0.0006749204
180,ENG30-03724870-n,navlaka koji prerušavati ili štititi lice . ,0.055823855,0.00050849793
181,ENG30-00770270-n,Zločin manje ozbiljan od težak . ,0.001267954,0.00046048663
182,ENG30-13872975-n,kriva koji stvarati presek ravan i kružan kup . ,0.00069173437,0.00024374523
183,ENG30-03623556-n,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,0.0003612141,0.00014252846
184,ENG30-04101497-n,cilindar koji se okretati . ,0.0014810972,0.0008722297
185,ENG30-08644213-n,opasno mesto . ,0.011510136,0.008298085
186,ENG30-15183428-n,Dan na koji se ne raditi po običaj ili zakon . ,0.0005605068,0.0010987027
187,ENG30-07389330-n,dubok dug zvuk ( kao grmljavina ) . ,0.0006769468,0.00028948375
188,ENG30-03800563-n,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,0.0007435565,0.00012056418
189,ENG30-03320046-n,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,0.00038008232,0.00016061675
190,ENG30-03666591-n,naprava za paljenje gorivo ili naboj . ,0.00073597376,0.56605655
191,ENG30-03851341-n,Uređaj za proizvodnja ili kontrola svetlost . ,0.00092432386,0.00031331152
192,ENG30-03111899-n,naprava za lečenje povreda ili bolest . ,0.22769265,0.22715925
193,ENG30-03277771-n,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,0.0005269445,0.00020622656
194,ENG30-03705379-n,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,0.00046474015,0.00022433964
195,ENG30-04526964-n,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,0.00055520766,0.0015090628
196,ENG30-03744840-n,Uređaj koji čuvati informacija radi vraćanje podatak . ,0.00052756094,0.00022279659
197,ENG30-03269401-n,Uređaj koji proizvoditi ili raditi na struja . ,0.00049357757,0.0003213158
198,ENG30-03736970-n,Uređaj koji raditi na mehanički princip . ,0.00092398725,0.00047714784
199,ENG30-03720163-n,shematski prikaz zemljin površina . ,0.0010419916,0.00047254187
200,ENG30-00046344-n,"Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",0.00053110946,0.00042833047
201,ENG30-07307895-n,Pražnjenje elektricitet . ,0.05669641,0.012607923
202,ENG30-07140978-n,diskusija u koji se iznositi argument za ili protiv neki predlog . ,0.0003875097,0.00021263264
203,ENG30-07148192-n,diskusija čiji namera jesam da dovesti do sporazum . ,0.00063064514,0.00027041914
204,ENG30-02025550-v,Ići ili putovati sa neki . ,0.00073218223,0.0006222742
205,ENG30-02037090-v,biti pod ugao . ,0.0019511502,0.0016220161
206,ENG30-03464467-n,naprava smisliti da sprečiti povreda . ,0.0005039841,0.66880035
207,ENG30-02185373-v,proizvoditi lagati ritmički udarac po površina . ,0.0005064712,0.00022783587
208,ENG30-00446493-n,bokserski nadmetanje . ,0.26746282,0.0173517
209,ENG30-04749572-n,Karakteristična razlika . ,0.49829242,0.030935436
210,ENG30-08538426-n,Zona grad ili varoš omeđen iz administrativan razlog . ,0.0004269658,0.00022828499
211,ENG30-13163250-n,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,0.00037189963,0.0001417687
212,ENG30-08216900-n,deo orkestar koji sadržati sav instrument isti klasa . ,0.0003895687,0.00014447726
213,ENG30-02731398-n,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",0.00035517773,0.00015889696
214,ENG30-03581634-n,droga koji moći da proizvesti stanje opijenost . ,0.0014680052,0.00059835514
215,ENG30-04166553-n,lek koji smanjivati nadražljivost i smirivati osoba . ,0.0013353721,0.00035143035
216,ENG30-04219424-n,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,0.00035261965,0.00012950567
217,ENG30-03779128-n,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,0.00035229445,0.00012644414
218,ENG30-01242962-n,Uzdržavanje zatvorenik od hrana kao vid protest . ,0.00050644105,0.00034591492
219,ENG30-03682487-n,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,0.00041471666,0.00015845992
220,ENG30-00006150-n,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,0.00035304253,0.00011972063
221,ENG30-09992837-n,direktan ženski potomak . ,0.0021061422,0.00084586494
222,ENG30-13863602-n,figura koji jesam deo neki drugi figura . ,0.0010092738,0.0003749977
223,ENG30-05566097-n,prst na ruka ili noga kod ljudski biće ili odgovarajući deo kod drugi kičmenjak . ,0.00033521984,0.00012260773
224,ENG30-08572335-n,Nepomični reper na konkavan strana kupast presek . ,0.0005412991,0.00032005255
225,ENG30-03667380-n,telo koji davati veštački svetlo . ,0.000988771,0.00037644638
226,ENG30-03074855-n,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,0.00033612564,0.00012786673
227,ENG30-04045397-n,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,0.00032910588,0.00011933165
228,ENG30-03640589-n,uzak put ili cesta ,0.0027478426,0.0011953958
229,ENG30-09923673-n,izvoran ili naturalizovan član država ili drugi politički zajednica ,0.0004505133,0.00020624136
230,ENG30-14024882-n,prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,0.0003732299,0.00013272357
231,ENG30-09349797-n,prirodan predmet koji ličiti na mašina po struktura i funkcija ,0.00036612936,0.00013874815
232,ENG30-03003730-n,prirodan ili veštački zatvoren prostor ,0.0009268052,0.00037719792
233,ENG30-09448361-n,prirodan količina tekući voda koji teći po zemlja ili pod ona ,0.0003653081,0.00014786747
234,ENG30-05470189-n,prirodan izraslina iz delo organizam biti životinjski ili biljni ,0.0003893779,0.00017309356
235,ENG30-09624559-n,pregovarač koji služiti kao veza između parnični strana ,0.00039763545,0.00021218452
236,ENG30-03822171-n,novina kao fizički predmet ,0.0008747641,0.0004609333
237,ENG30-08466412-n,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,0.011628449,0.0011270856
238,ENG30-11418750-n,prirodan pojava koji uključivati zhive biljka i biće ,0.00043127665,0.00017657863
239,ENG30-13594585-n,broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,0.00041215046,0.00016170464
240,ENG30-03236735-n,jednodelna odeća za žena ; imati suknja i bluza ,0.0004478425,0.00020596028
241,ENG30-07956721-n,komplet od @card@ karta ,0.0011769509,0.00055039406
242,ENG30-03704210-n,broširan periodičan publikacija kao fizički predmet ,0.0005826725,0.00034165313
243,ENG30-05221895-n,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,0.00033967564,0.00056349963
244,ENG30-02728763-n,deo koji se priključivati nešto veće ,0.0011044763,0.00035419952
245,ENG30-08265469-n,ekipa koji učestvovati u pravni postupak ,0.0007638371,0.0002869141
246,ENG30-13281275-n,isplata koji se davati u redovan razmak ,0.0005889952,0.00029048297
247,ENG30-06892775-n,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,0.00036594342,0.00013585527
248,ENG30-15204983-n,period od @card@ godina ,0.0007381728,0.00040667332
249,ENG30-15167577-n,period neznanje ili zaostalost ,0.0045798062,0.089695916
250,ENG30-00462116-n,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,0.00034193762,0.00012247206
251,ENG30-15239579-n,period godina koji označavati poseban događaj ili aktivnost u neki polje ,0.00035773826,0.00014092619
252,ENG30-15269513-n,period vreme koji ograničavati dva trenutak ,0.0012225419,0.0003120562
253,ENG30-15273626-n,period vreme koji se provesti spavati ,0.00053319643,0.00030888783
254,ENG30-10320863-n,osoba postaviti na visoko mesto u vlada ,0.00041004692,0.00016551143
255,ENG30-09777012-n,poslovan čovek koji kupovati ili prodavati za drugi u zamena za provizija . ,0.0004215638,0.00015212854
256,ENG30-10271216-n,osoba zadužiti da paziti da li se nešto zbivati ,0.00058320287,0.00028760877
257,ENG30-09882007-n,osoba uključiti u trgovački ili industrijski posao ,0.0016168358,0.00026540036
258,ENG30-10054657-n,osoba ili firma koji zapošljavati radnik ,0.66035336,0.00015902048
259,ENG30-09629752-n,osoba koji menjati mesto ,0.0009423778,0.0004314413
260,ENG30-10103485-n,osoba koji dolaziti iz strana zemlja ,0.00050337124,0.00029358233
261,ENG30-10444194-n,osoba koji pisati stih ,0.0014765402,0.0005980843
262,ENG30-10541833-n,osoba koji imati nadležnost nad građanski posao ,0.001603573,0.00024669987
263,ENG30-10547145-n,osoba koji jesam umreti i proglasiti za svetac proces kanonizacije ,0.0016189164,0.00022071814
264,ENG30-10388440-n,osoba koji imati opšti vlast nad drugi ,0.0012294567,0.00034478947
265,ENG30-10476086-n,osoba koji jesam zatvoriti ; posebno ratni zarobljenik ,0.00078688463,0.00034275957
266,ENG30-09945905-n,osoba koji jesam često u društvo drugi ,0.001481369,0.00033331927
267,ENG30-09632274-n,osoba koji nedostajati tehnički obuka ,0.0013591695,0.00060544297
268,ENG30-10352299-n,osoba koji živiti ( ili jesam smestiti ) blizu drugi ,0.0013492858,0.00051917287
269,ENG30-09622302-n,osoba koji voliti ili jesam voljen ,0.23222081,0.21631901
270,ENG30-10284064-n,osoba koji prav stvar ,0.0010385602,0.00044737154
271,ENG30-09625401-n,osoba koji dugovati pokornost taj nacija ,0.0010715146,0.00038231086
272,ENG30-09615807-n,osoba koji koristiti naučni znanje da rešiti praktičan problem ,0.00051149225,0.0001935062
273,ENG30-10042845-n,osoba sa neobičan ili čudan ličnost ,0.0019785648,0.0005053666
274,ENG30-10379620-n,Takmičar protiv koji se boriti . ,0.0012036604,0.000697096
